text,label
Official: US MERS patient's first symptoms preceded travel - CIDRAP  #Health,informative
#USA #NEWS MERS Search: Disease Detectives Beat Bushes for Virus  #teamfollowback #RT,informative
Scientists hope to discover more about the Corona Virus with the help of next generation sequencing. #Science ,informative
#Indiana #MERS case:illustrates folly of ignoring disease/famine/unrest in distant places. It's a small #planet  ,informative
Employees at 2 Florida hospitals being monitored for MERS symptoms ,informative
 checkout this is spreading. #jan_satyagarha #NarendraModi,informative
CDC: Man who traveled through Chicago to Ind. is 1st U.S. case of MERS: The Centers for Disease...  #Chicago #News,informative
I just found out about this mers disease... better now fucking have it!,informative
 coronavirus continues to spread from Saudi Arabia to rest of middle east,informative
The first case of MERS virus in the US - News - Bubblews  #bubblews #MERS #US #disease #CDC #cure,informative
2 Hospital Workers Treating MERS Patient Show Virus-Like Symptoms: MoreWhat Is MERS? Herea€?s What You Need To K... ,informative
RT @CBCTheNational: WATCH: A Canadian doctor is being monitored for symptoms of the deadly MERS virus. ,informative
"Are we even screening for this as yet? #Pakistan ???@Salon: #MERS has no cure, and it's already spreading ",informative
No clear transmission link btwn camels and humans for MERS. 94% Egyptian camels seropositive but no human cases yet. Hmm #asm2014,informative
"Apr 27, 14 #KSA #MERS cases: 6 from #Philippines, 1 #Syria, 1 #Egypt, 1 #Yemen, 1 #Indonesia @FluTrackers ",informative
RT @Laurie_Garrett: There have been more cases of #MERS reported in April 2014 than in the 2 years since the disease emerged. Why is... htta€|,informative
#Mers is not the new Sars - better understanding will allay public panic  @TheNationalUAE @m_underwood @who,informative
someone texted me about corona virus. ay abnuy,informative
RT @J_Schiff: #MERS gets the BuzzFeed treatment: A Deadly Virus Is Spreading Around Saudi Arabia And It Might Be About To Go Global ,informative
"Fla. hospital workers told to stay home: Two workers have flu-like symptoms after contact with a MERS patient,... ",informative
"MERS Watch: Saudis Missed Cases, Deaths (MedPage Today) -- Saudi Arabian health officials have missed more than 10... ",informative
@LouiseRedvers @MackayIM camels have a range of health issues but not many detailed studies. Jury's out whether some of that disease is MERS,informative
RT @CBCAlerts: Centers for Disease Control reports first case of #MERS in the United States. #CDC,informative
An Austin News post: Infectious disease specialist: MERS won't become pandemic  ,informative
RT @goooooolkoora: Video evidence of the transmission of #Coronavirus of camels to huma  #coronavirus  ,informative
RT @thsaey: Do not panic about #MERS in US. Virus transmits inefficiently. Most recent secondary cases are mild or have no symptoms.,informative
CDC: Infection Prevention &amp; Control Recommendations for Hospitalized Patients with Middle East Respiratory Syndrome ,informative
RT @DrFriedenCDC: Guidelines for preventing #MERS transmission in hospitals updated.  Follow precautions to protect staff &amp; patients. http:a€|,informative
"RT @CBSThisMorning: Disturbing signs that deadly disease MERS may be spreading from FL to other parts of the country. The latest, ahead on a€|",informative
RT @Arab_News: Dr. Batool Suliman Ali is in the Arab News office for your questions on #MERS. Call now on 0122836200 x 3336. ,informative
DTN Dubai: Seven new Mers deaths in Saudi Arabia: The disease has now killed 133 people and infected 473 in th... ,informative
Middle East Respiratory Syndrome (MERS) symptoms seen in two Florida health workers who had contact with infected patient; another 100 pe...,informative
"and its official, i have mers disease",informative
What is MERS-CoV? What are the symptoms of MERS-CoV? ,informative
RT @verge: The deadly respiratory disease MERS has hit the US for the first time ,informative
VIDEO: MERS Search: Disease Detectives Beat Bushes For??Virus ,informative
RT @jonotter: 1/3 #MERS pts have GI symptoms + viral contamination of air &amp; surfaces occurs 80% of the time in toilets = bad combo! ,informative
RT @HelenBranswell: Emerging infectious diseases expert Ian Lipkin on puts the #MERS case surge in context. ,informative
Primarily look at people with acute disease #asm2014 #MERS #chikungunya  but also human/animal interface,informative
#WhatsOnTap? Coronavirus. #StayHealthy,informative
Well phew. MT @ECDC_EU #MERS update: @WHO says no evidence of sustained human-to-human transmission in the community ,informative
"RT @ECDC_EU: Communicable Disease Threats Report Week 23; with updates on #Ebola, #MERS-CoV &amp; chikungunya.  #CDTR ",informative
Risk Assessment of #MERS by #WHO   ,informative
RT @wnpr: MERS has morphed from a little-known disease in the Arabian Peninsula to a major global health concern. ,informative
"RT @timheidecker: a€?@KTLA: 1st U.S. case of MERS, a potentially deadly disease from the Middle East. we have developed a disease and calleda€|",informative
"Congress: IN reports first U.S. case of MERS-CoV, for which there are no treatments. My #D... ",informative
MERS Middles east Raping Camels disease...,informative
"Risk of #MERS to general public remains very low, CDC says. Transmission most often seen in healthcare workers caring for infected patients.",informative
"Live in Indiana? Well, there's a deadly disease called MERS (Middle Eastern Respiratory Syndrome) that's there. It kills 1/3 who catch it",informative
RT @MarietFeltkamp: Dutch #MERS case concerns older man with underlying disease. Molecular MERS-test positive in two centers (RIVM and EMC)a€|,informative
RT @FirestormSol: MERS patient in United States significant - marks documented case of human-to-human transmission ,informative
reading these 11 pages #mers-cov ipp??? ,informative
@jeddaHeart @MackayIM Do we know some version of MERS - perhaps milder - didn't cause disease before 2010? Perhaps some ancestor did?,informative
Happy and Healthy Life: Tips to prevent transmission of the MERS virus ,informative
RT @HelenBranswell: Tough question to @WHO Fukuda: Is the decision not to declare #MERS a public health emergency politically driven?,informative
@maiamajumder on #MERS in America: Importation a¡ë? secondary transmission ,informative
Saudi Arabia warns..Camels can cause disease Mers..and Arabs travel freely around the West and pass on infection.. ,informative
"MERS, MERS, MERS, MERS, What disease is it? ",informative
RT @MackayIM: They do kinda look soft. #camel #transmission #mers ,informative
RT @nprGlobalHealth: Sequencing of nearly 3 #MERS genomes suggest the virus hasn't evolved for easier transmission ,informative
Can We Use Social Media For Disease Surveillance?  on @UNGlobalPulse blog #sm,informative
"MERS Middle East Respiratory Syndrome symptoms include cough, fever, can lead to pneumonia &amp; kidney failure. 25% of patients died in rich ME",informative
"RT @Coronavirinae: #Coronavirus news: No signs of H7N9 flu, MERS coronavirus identified in Cambodia: health offici... ",informative
Saudi Arabia reports another 32 MERS cases as disease spreads: RIYADH a€¡° Saudi Arabia said ona€| ,informative
"@ilhamabuljadaye 5/9 Follow-up testing of IN patient negative for #MERS a€¡°CoV, no symptoms, considered fully recovered &amp; no threat to public.",informative
New paper from @CII_Columbia &amp; @EcoHealthNYC - whole gen. analysis of #MERS CoV in KSA camels. Seqs match human. ,informative
Leadership and management skills are two different things; and Minister Adel Fakeih may display both  #MERS,informative
"MERS Surge: Many Questions, Few Answers (CME/CE) (MedPage Today) -- The explosion in cases of Middle East corona... ",informative
MERS Search: Disease Detectives Beat Bushes For Virus  #Health #HealthCare #Syndromes #Viruses,informative
#MERS-CoV: knowledge is power ,informative
EGYPET MERS -Egypt reports first case of Middle East Respiratory Syndrome (MERS) virus. 1630G/ No. 2000561,informative
"DOH, PhilHealth finalizing MERS-CoV benefit package ??? Health official  #philippines",informative
Scientists find MERS virus antibodies that may lead to treatments ,informative
#Orlando MERS #virus #case #sparks questions #Video - May 13 @ 7:21 PM ET ,informative
RT @mzkhalil: #flu patients in the Middle East have this question in mind: Is it #corona #MERS or just regular flu?  A. GOK (god only knows),informative
"RT @GottaLaff: CNN breaking: 1st US case of MERS-CoV reportd in Indiana, per Centers for Disease Control &amp; Prevention ( Mid East Respiratrya€|",informative
"CDC Announces Second US Case Of Deadly Middle Eastern Virus: On May 2, the Centers for Disease Control and Prevention announced that ...",informative
One team member has been admitted to the emergency room with flu-like symptoms following potential exposure to #MERS,informative
Orlando MERS virus case sparks questions  ,informative
"On 1 June 2014, #Jordan reported to WHO an additional case of Middle East respiratory syndrome in #Amman, Jordan #MERS",informative
First Case of Deadly Middle Eastern Virus Found in U.S.: The Centers for Disease Control has confirmed that a case of the deadly Midd...,informative
"RT @HelenBranswell: Top experts -- Fred Hayden, Malik Peiris &amp; @JeremyFarrar - point out need for #MERS treatment trials in Lancet ",informative
ITS NOT LIKE I DROPPED IT OR IT HAD A VIRUS IT JUST STOPPED WORKING,not_informative
".@WHO's Maurizio Barbeschi talks #MERS, mass events like #Ramadan, the Hajj, &amp; the potential for disease outbreaks ",informative
Dog Brindle : A New Disease MERS Crossed the American Border and has Entered Canada. ,informative
#USArabRadio Tuesday: What is the Novel Corona Virus? Its symptoms and cure  #CoronaVirus ,informative
"With two cases of MERS confirmed in the US, airports are warning travelors of the warning signs next on #wave3news at  4:50.",informative
RT @Fla_Medic: AFD Blog ` @maiamajumder : An Asymptomatic #MERS Transmission Scenario' ,informative
#Egypt takes preventive measures against #coronavirus  #MERS,informative
RT @GDNonline: #US officials confirm second #Mers case  #disease #health #medical,informative
RT @PulseLabJakarta: Can we use social media for #disease surveillance? A proof of concept on #MERS in #Indonesia ,informative
RT @BostonGlobe: How worried should travelers be about #MERS signs posted in airports? @debkotz2 ,informative
